YEAR	STATE	SUM	REGION
1993	LOUISIANA	1	South
1993	MAINE	2	Northeast
1993	MARYLAND	1	South
1993	MASSACHUSETTS	18	Northeast
1993	MICHIGAN	7	Midwest
1993	MINNESOTA	0	Midwest
1993	MISSISSIPPI	0	South
1993	MISSOURI	0	Midwest
1993	MONTANA	0	West
1993	NEBRSKA	0	Midwest
1993	NEVADA	1	West
1993	NEW HAMPSHIRE	2	Northeast
1993	NEW JERSEY	5	Northeast
1993	NEW MEXICO	0	West
1993	NEW YORK	0	Northeast
1993	NORTH CAROLINA	0	South
1993	NORTH DAKOTA	0	Midwest
1993	OHIO	11	Midwest
1993	OKLAHOMA	0	South
1993	OREGON	0	West
1993	PENNSYLVANIA	0	Northeast
1993	RHODE ISLAND	1	Northeast
1993	SOUTH CAROLINA	0	South
1993	SOUTH DAKOTA	0	Midwest
1993	TENNESSEE	0	South
1993	TEXAS	10	South
1993	UTAH	0	West
1993	VERMONT	31	Northeast
1993	VIRGINIA	0	South
1993	WASHINGTON	0	West
1993	WEST VIRGINIA	0	South
1993	WISCONSIN	0	Midwest
1993	WYOMING	0	West
1994	ALABAMA	0	South
1994	ALASKA	16	West
1994	ARIZONA	9	West
1994	ARKANSAS	0	South
1994	CALIFORNIA	64	West
1994	COLORADO	20	West
1994	CONNECTICUT	4	Northeast
1994	DELAWARE	0	South
1994	DISTRICT OF COLUMBIA	0	South
1994	FLORIDA	21	South
1994	GEORGIA	3	South
1994	HAWAII	0	West
1994	IDAHO	2	West
1994	ILLINOIS	18	Midwest
1994	INDIANA	1	Midwest
1994	IOWA	7	Midwest
1994	KANSAS	1	Midwest
1994	KENTUCKY	0	South
1994	LOUISIANA	1	South
1994	MAINE	3	Northeast
1994	MARYLAND	5	South
1994	MASSACHUSETTS	6	Northeast
1994	MICHIGAN	15	Midwest
1994	MINNESOTA	0	Midwest
1994	MISSISSIPPI	0	South
1994	MISSOURI	43	Midwest
1994	MONTANA	0	West
1994	NEBRSKA	0	Midwest
1994	NEVADA	0	West
1994	NEW HAMPSHIRE	0	Northeast
1994	NEW JERSEY	135	Northeast
1994	NEW MEXICO	0	West
1994	NEW YORK	56	Northeast
1994	NORTH CAROLINA	3	South
1994	NORTH DAKOTA	0	Midwest
1994	OHIO	5	Midwest
1994	OKLAHOMA	0	South
1994	OREGON	0	West
1994	PENNSYLVANIA	7	Northeast
1994	RHODE ISLAND	7	Northeast
1994	SOUTH CAROLINA	0	South
1994	SOUTH DAKOTA	0	Midwest
1994	TENNESSEE	27	South
1994	TEXAS	16	South
1994	UTAH	153	West
1994	VERMONT	1	Northeast
1994	VIRGINIA	2	South
1994	WASHINGTON	0	West
1994	WEST VIRGINIA	36	South
1994	WISCONSIN	2	Midwest
1994	WYOMING	0	West
1995	ALABAMA	0	South
1995	ALASKA	0	West
1995	ARIZONA	12	West
1995	ARKANSAS	2	South
1995	CALIFORNIA	38	West
1995	COLORADO	26	West
1995	CONNECTICUT	1	Northeast
1995	DELAWARE	0	South
1995	DISTRICT OF COLUMBIA	0	South
1995	FLORIDA	9	South
1995	GEORGIA	5	South
1995	HAWAII	0	West
1995	IDAHO	4	West
1995	ILLINOIS	5	Midwest
1995	INDIANA	0	Midwest
1995	IOWA	0	Midwest
1995	KANSAS	1	Midwest
1995	KENTUCKY	0	South
1995	LOUISIANA	18	South
1995	MAINE	0	Northeast
1995	MARYLAND	0	South
1995	MASSACHUSETTS	4	Northeast
1995	MICHIGAN	4	Midwest
1995	MINNESOTA	0	Midwest
1995	MISSISSIPPI	0	South
1995	MISSOURI	0	Midwest
1995	MONTANA	0	West
1995	NEBRSKA	0	Midwest
1995	NEVADA	1	West
1995	NEW HAMPSHIRE	0	Northeast
1995	NEW JERSEY	4	Northeast
1995	NEW MEXICO	31	West
1995	NEW YORK	2	Northeast
1995	NORTH CAROLINA	0	South
1995	NORTH DAKOTA	0	Midwest
1995	OHIO	2	Midwest
1995	OKLAHOMA	0	South
1995	OREGON	3	West
1995	PENNSYLVANIA	1	Northeast
1995	RHODE ISLAND	5	Northeast
1995	SOUTH CAROLINA	0	South
1995	SOUTH DAKOTA	0	Midwest
1995	TENNESSEE	0	South
1995	TEXAS	13	South
1995	UTAH	0	West
1995	VERMONT	0	Northeast
1995	VIRGINIA	0	South
1995	WASHINGTON	21	West
1995	WEST VIRGINIA	0	South
1995	WISCONSIN	0	Midwest
1995	WYOMING	0	West
1996	ALABAMA	0	South
1996	ALASKA	68	West
1996	ARIZONA	8	West
1996	ARKANSAS	0	South
1996	CALIFORNIA	45	West
1996	COLORADO	7	West
1996	CONNECTICUT	1	Northeast
1996	DELAWARE	1	South
1996	DISTRICT OF COLUMBIA	0	South
1996	FLORIDA	0	South
1996	GEORGIA	1	South
1996	HAWAII	34	West
1996	IDAHO	2	West
1996	ILLINOIS	2	Midwest
1996	INDIANA	0	Midwest
1996	IOWA	0	Midwest
1996	KANSAS	1	Midwest
1996	KENTUCKY	0	South
1996	LOUISIANA	0	South
1996	MAINE	0	Northeast
1996	MARYLAND	4	South
1996	MASSACHUSETTS	12	Northeast
1996	MICHIGAN	2	Midwest
1996	MINNESOTA	18	Midwest
1996	MISSISSIPPI	0	South
1996	MISSOURI	2	Midwest
1996	MONTANA	0	West
1996	NEBRSKA	0	Midwest
1996	NEVADA	4	West
1996	NEW HAMPSHIRE	0	Northeast
1996	NEW JERSEY	0	Northeast
1996	NEW MEXICO	17	West
1996	NEW YORK	0	Northeast
1996	NORTH CAROLINA	4	South
1996	NORTH DAKOTA	0	Midwest
1996	OHIO	6	Midwest
1996	OKLAHOMA	0	South
1996	OREGON	11	West
1996	PENNSYLVANIA	12	Northeast
1996	RHODE ISLAND	0	Northeast
1996	SOUTH CAROLINA	0	South
1996	SOUTH DAKOTA	0	Midwest
1996	TENNESSEE	2	South
1996	TEXAS	27	South
1996	UTAH	119	West
1996	VERMONT	1	Northeast
1996	VIRGINIA	1	South
1996	WASHINGTON	51	West
1996	WEST VIRGINIA	0	South
1996	WISCONSIN	1	Midwest
1996	WYOMING	1	West
1997	ALABAMA	6	South
1997	ALASKA	1	West
1997	ARIZONA	9	West
1997	ARKANSAS	3	South
1997	CALIFORNIA	35	West
1997	COLORADO	29	West
1997	CONNECTICUT	0	Northeast
1997	DELAWARE	0	South
1997	DISTRICT OF COLUMBIA	2	South
1997	FLORIDA	8	South
1997	GEORGIA	0	South
1997	HAWAII	6	West
1997	IDAHO	81	West
1997	ILLINOIS	9	Midwest
1997	INDIANA	0	Midwest
1997	IOWA	8	Midwest
1997	KANSAS	0	Midwest
1997	KENTUCKY	0	South
1997	LOUISIANA	0	South
1997	MAINE	4	Northeast
1997	MARYLAND	26	South
1997	MASSACHUSETTS	54	Northeast
1997	MICHIGAN	8	Midwest
1997	MINNESOTA	17	Midwest
1997	MISSISSIPPI	4	South
1997	MISSOURI	3	Midwest
1997	MONTANA	0	West
1997	NEBRSKA	1	Midwest
1997	NEVADA	1	West
1997	NEW HAMPSHIRE	23	Northeast
1997	NEW JERSEY	2	Northeast
1997	NEW MEXICO	7	West
1997	NEW YORK	22	Northeast
1997	NORTH CAROLINA	2	South
1997	NORTH DAKOTA	1	Midwest
1997	OHIO	34	Midwest
1997	OKLAHOMA	0	South
1997	OREGON	3	West
1997	PENNSYLVANIA	15	Northeast
1997	RHODE ISLAND	5	Northeast
1997	SOUTH CAROLINA	2	South
1997	SOUTH DAKOTA	9	Midwest
1997	TENNESSEE	3	South
1997	TEXAS	9	South
1997	UTAH	1	West
1997	VERMONT	59	Northeast
1997	VIRGINIA	2	South
1997	WASHINGTON	15	West
1997	WEST VIRGINIA	1	South
1997	WISCONSIN	0	Midwest
1997	WYOMING	3	West
1998	ALABAMA	0	South
1998	ALASKA	16	West
1998	ARIZONA	10	West
1998	ARKANSAS	0	South
1998	CALIFORNIA	4	West
1998	COLORADO	0	West
1998	CONNECTICUT	0	Northeast
1998	DELAWARE	0	South
1998	DISTRICT OF COLUMBIA	0	South
1998	FLORIDA	1	South
1998	GEORGIA	1	South
1998	HAWAII	0	West
1998	IDAHO	1	West
1998	ILLINOIS	1	Midwest
1998	INDIANA	2	Midwest
1998	IOWA	1	Midwest
1998	KANSAS	0	Midwest
1998	KENTUCKY	0	South
1998	LOUISIANA	1	South
1998	MAINE	0	Northeast
1998	MARYLAND	0	South
1998	MASSACHUSETTS	1	Northeast
1998	MICHIGAN	9	Midwest
1998	MINNESOTA	0	Midwest
1998	MISSISSIPPI	0	South
1998	MISSOURI	0	Midwest
1998	MONTANA	0	West
1998	NEBRSKA	0	Midwest
1998	NEVADA	0	West
1998	NEW HAMPSHIRE	0	Northeast
1998	NEW JERSEY	7	Northeast
1998	NEW MEXICO	0	West
1998	NEW YORK	0	Northeast
1998	NORTH CAROLINA	0	South
1998	NORTH DAKOTA	0	Midwest
1998	OHIO	0	Midwest
1998	OKLAHOMA	0	South
1998	OREGON	0	West
1998	PENNSYLVANIA	3	Northeast
1998	RHODE ISLAND	0	Northeast
1998	SOUTH CAROLINA	0	South
1998	SOUTH DAKOTA	0	Midwest
1998	TENNESSEE	0	South
1998	TEXAS	0	South
1998	UTAH	0	West
1998	VERMONT	0	Northeast
1998	VIRGINIA	0	South
1998	WASHINGTON	0	West
1998	WEST VIRGINIA	0	South
1998	WISCONSIN	0	Midwest
1998	WYOMING	0	West
1999	ALABAMA	0	South
1999	ALASKA	0	West
1999	ARIZONA	1	West
1999	ARKANSAS	4	South
1999	CALIFORNIA	18	West
1999	COLORADO	0	West
1999	CONNECTICUT	0	Northeast
1999	DELAWARE	0	South
1999	DISTRICT OF COLUMBIA	0	South
1999	FLORIDA	1	South
1999	GEORGIA	0	South
1999	HAWAII	1	West
1999	IDAHO	0	West
1999	ILLINOIS	0	Midwest
1999	INDIANA	1	Midwest
1999	IOWA	0	Midwest
1999	KANSAS	0	Midwest
1999	KENTUCKY	0	South
1999	LOUISIANA	0	South
1999	MAINE	0	Northeast
1999	MARYLAND	0	South
1999	MASSACHUSETTS	2	Northeast
1999	MICHIGAN	0	Midwest
1999	MINNESOTA	0	Midwest
1999	MISSISSIPPI	0	South
1999	MISSOURI	1	Midwest
1999	MONTANA	0	West
1999	NEBRSKA	0	Midwest
1999	NEVADA	0	West
1999	NEW HAMPSHIRE	0	Northeast
1999	NEW JERSEY	0	Northeast
1999	NEW MEXICO	0	West
1999	NEW YORK	0	Northeast
1999	NORTH CAROLINA	0	South
1999	NORTH DAKOTA	0	Midwest
1999	OHIO	0	Midwest
1999	OKLAHOMA	0	South
1999	OREGON	5	West
1999	PENNSYLVANIA	0	Northeast
1999	RHODE ISLAND	0	Northeast
1999	SOUTH CAROLINA	0	South
1999	SOUTH DAKOTA	0	Midwest
1999	TENNESSEE	0	South
1999	TEXAS	7	South
1999	UTAH	2	West
1999	VERMONT	0	Northeast
1999	VIRGINIA	18	South
1999	WASHINGTON	0	West
1999	WEST VIRGINIA	0	South
1999	WISCONSIN	0	Midwest
1999	WYOMING	0	West
2000	ALABAMA	0	South
2000	ALASKA	1	West
2000	ARIZONA	0	West
2000	ARKANSAS	1	South
2000	CALIFORNIA	15	West
2000	COLORADO	3	West
2000	CONNECTICUT	0	Northeast
2000	DELAWARE	0	South
2000	DISTRICT OF COLUMBIA	0	South
2000	FLORIDA	2	South
2000	GEORGIA	0	South
2000	HAWAII	2	West
2000	IDAHO	0	West
2000	ILLINOIS	4	Midwest
2000	INDIANA	0	Midwest
2000	IOWA	2	Midwest
2000	KANSAS	2	Midwest
2000	KENTUCKY	0	South
2000	LOUISIANA	0	South
2000	MAINE	0	Northeast
2000	MARYLAND	0	South
2000	MASSACHUSETTS	0	Northeast
2000	MICHIGAN	2	Midwest
2000	MINNESOTA	1	Midwest
2000	MISSISSIPPI	0	South
2000	MISSOURI	0	Midwest
2000	MONTANA	0	West
2000	NEBRSKA	0	Midwest
2000	NEVADA	7	West
2000	NEW HAMPSHIRE	3	Northeast
2000	NEW JERSEY	0	Northeast
2000	NEW MEXICO	0	West
2000	NEW YORK	2	Northeast
2000	NORTH CAROLINA	0	South
2000	NORTH DAKOTA	0	Midwest
2000	OHIO	3	Midwest
2000	OKLAHOMA	0	South
2000	OREGON	0	West
2000	PENNSYLVANIA	0	Northeast
2000	RHODE ISLAND	0	Northeast
2000	SOUTH CAROLINA	0	South
2000	SOUTH DAKOTA	0	Midwest
2000	TENNESSEE	0	South
2000	TEXAS	0	South
2000	UTAH	3	West
2000	VERMONT	1	Northeast
2000	VIRGINIA	2	South
2000	WASHINGTON	0	West
2000	WEST VIRGINIA	0	South
2000	WISCONSIN	0	Midwest
2000	WYOMING	0	West
2001	ALABAMA	0	South
2001	ALASKA	0	West
2001	ARIZONA	1	West
2001	ARKANSAS	0	South
2001	CALIFORNIA	34	West
2001	COLORADO	0	West
2001	CONNECTICUT	0	Northeast
2001	DELAWARE	0	South
2001	DISTRICT OF COLUMBIA	0	South
2001	FLORIDA	0	South
2001	GEORGIA	1	South
2001	HAWAII	7	West
2001	IDAHO	2	West
2001	ILLINOIS	1	Midwest
2001	INDIANA	2	Midwest
2001	IOWA	0	Midwest
2001	KANSAS	1	Midwest
2001	KENTUCKY	2	South
2001	LOUISIANA	0	South
2001	MAINE	0	Northeast
2001	MARYLAND	3	South
2001	MASSACHUSETTS	0	Northeast
2001	MICHIGAN	0	Midwest
2001	MINNESOTA	2	Midwest
2001	MISSISSIPPI	0	South
2001	MISSOURI	1	Midwest
2001	MONTANA	0	West
2001	NEBRSKA	0	Midwest
2001	NEVADA	0	West
2001	NEW HAMPSHIRE	0	Northeast
2001	NEW JERSEY	1	Northeast
2001	NEW MEXICO	0	West
2001	NEW YORK	0	Northeast
2001	NORTH CAROLINA	0	South
2001	NORTH DAKOTA	0	Midwest
2001	OHIO	1	Midwest
2001	OKLAHOMA	0	South
2001	OREGON	6	West
2001	PENNSYLVANIA	6	Northeast
2001	RHODE ISLAND	0	Northeast
2001	SOUTH CAROLINA	0	South
2001	SOUTH DAKOTA	0	Midwest
2001	TENNESSEE	0	South
2001	TEXAS	0	South
2001	UTAH	0	West
2001	VERMONT	1	Northeast
2001	VIRGINIA	1	South
2001	WASHINGTON	0	West
2001	WEST VIRGINIA	0	South
2001	WISCONSIN	0	Midwest
2001	WYOMING	0	West
2002	ALABAMA	7	South
2002	ALASKA	0	West
2002	ARIZONA	0	West
2002	ARKANSAS	0	South
2002	CALIFORNIA	0	West
2002	COLORADO	0	West
2002	CONNECTICUT	0	Northeast
2002	DELAWARE	0	South
2002	DISTRICT OF COLUMBIA	0	South
2002	FLORIDA	1	South
2002	GEORGIA	1	South
2002	HAWAII	1	West
2002	IDAHO	0	West
2002	ILLINOIS	0	Midwest
2002	INDIANA	1	Midwest
2002	IOWA	0	Midwest
2002	KANSAS	0	Midwest
2002	KENTUCKY	0	South
2002	LOUISIANA	0	South
2002	MAINE	0	Northeast
2002	MARYLAND	0	South
2002	MASSACHUSETTS	0	Northeast
2002	MICHIGAN	0	Midwest
2002	MINNESOTA	0	Midwest
2002	MISSISSIPPI	0	South
2002	MISSOURI	1	Midwest
2002	MONTANA	0	West
2002	NEBRSKA	0	Midwest
2002	NEVADA	0	West
2002	NEW HAMPSHIRE	0	Northeast
2002	NEW JERSEY	0	Northeast
2002	NEW MEXICO	0	West
2002	NEW YORK	1	Northeast
2002	NORTH CAROLINA	0	South
2002	NORTH DAKOTA	0	Midwest
2002	OHIO	0	Midwest
2002	OKLAHOMA	0	South
2002	OREGON	0	West
2002	PENNSYLVANIA	0	Northeast
2002	RHODE ISLAND	0	Northeast
2002	SOUTH CAROLINA	0	South
2002	SOUTH DAKOTA	0	Midwest
2002	TENNESSEE	0	South
2002	TEXAS	1	South
2002	UTAH	0	West
2002	VERMONT	0	Northeast
2002	VIRGINIA	0	South
2002	WASHINGTON	0	West
2002	WEST VIRGINIA	0	South
2002	WISCONSIN	0	Midwest
2002	WYOMING	0	West
2003	ALABAMA	0	South
2003	ALASKA	0	West
2003	ARIZONA	0	West
2003	ARKANSAS	0	South
2003	CALIFORNIA	0	West
2003	COLORADO	0	West
2003	CONNECTICUT	0	Northeast
2003	DELAWARE	0	South
2003	DISTRICT OF COLUMBIA	0	South
2003	FLORIDA	0	South
2003	GEORGIA	0	South
2003	HAWAII	0	West
2003	IDAHO	0	West
2003	ILLINOIS	0	Midwest
2003	INDIANA	0	Midwest
2003	IOWA	0	Midwest
2003	KANSAS	0	Midwest
2003	KENTUCKY	0	South
2003	LOUISIANA	0	South
2003	MAINE	0	Northeast
2003	MARYLAND	0	South
2003	MASSACHUSETTS	0	Northeast
2003	MICHIGAN	0	Midwest
2003	MINNESOTA	0	Midwest
2003	MISSISSIPPI	0	South
2003	MISSOURI	0	Midwest
2003	MONTANA	0	West
2003	NEBRSKA	0	Midwest
2003	NEVADA	0	West
2003	NEW HAMPSHIRE	0	Northeast
2003	NEW JERSEY	0	Northeast
2003	NEW MEXICO	0	West
2003	NEW YORK	0	Northeast
2003	NORTH CAROLINA	0	South
2003	NORTH DAKOTA	0	Midwest
2003	OHIO	0	Midwest
2003	OKLAHOMA	0	South
2003	OREGON	0	West
2003	PENNSYLVANIA	0	Northeast
2003	RHODE ISLAND	0	Northeast
2003	SOUTH CAROLINA	0	South
2003	SOUTH DAKOTA	0	Midwest
2003	TENNESSEE	0	South
2003	TEXAS	0	South
2003	UTAH	0	West
2003	VERMONT	0	Northeast
2003	VIRGINIA	0	South
2003	WASHINGTON	0	West
2003	WEST VIRGINIA	0	South
2003	WISCONSIN	0	Midwest
2003	WYOMING	0	West
